NAME,GEO_ID,total_population,female_population,median_gross_rent_in_dollars,median_household_income_past12months,male_bachelors_degree_25yrs_above,female_bachelors_degree_25yrs_above,state,county
"Middlesex County, Massachusetts","0500000US25017","1617105","817697","1997","118800","169725","165193","25","017"
"Norfolk County, Massachusetts","0500000US25021","725531","373722","1957","115969","69943","81890","25","021"
"Plymouth County, Massachusetts","0500000US25023","533069","271769","1632","103173","49041","48594","25","023"
"Suffolk County, Massachusetts","0500000US25025","766381","395434","1941","85358","73244","72013","25","025"
"Worcester County, Massachusetts","0500000US25027","862927","433546","1323","86258","63491","67745","25","027"
"Allegan County, Michigan","0500000US26005","121210","59978","994","75901","7464","7405","26","005"
"Bay County, Michigan","0500000US26017","102821","50908","829","55134","4747","6251","26","017"
"Berrien County, Michigan","0500000US26021","152900","78115","885","61333","9956","9953","26","021"
"Calhoun County, Michigan","0500000US26025","133289","68267","853","59522","6450","7988","26","025"
"Clinton County, Michigan","0500000US26037","79748","40791","1022","78702","5229","4770","26","037"
"Eaton County, Michigan","0500000US26045","108992","55877","1029","71013","6415","8323","26","045"
"Genesee County, Michigan","0500000US26049","401983","207742","870","57003","21913","24276","26","049"
"Grand Traverse County, Michigan","0500000US26055","96464","49221","1241","74344","7932","7716","26","055"
"Ingham County, Michigan","0500000US26065","284108","145739","960","59823","17910","19898","26","065"
"Ionia County, Michigan","0500000US26067","66809","31264","856","75865","3031","3143","26","067"
"Jackson County, Michigan","0500000US26075","160066","77392","881","59059","7002","8823","26","075"
"Kalamazoo County, Michigan","0500000US26077","261173","133180","1085","69584","19669","20367","26","077"
"Kent County, Michigan","0500000US26081","659083","331389","1196","77028","54322","60476","26","081"
"Lapeer County, Michigan","0500000US26087","88780","42831","1036","71551","3675","4751","26","087"
"Lenawee County, Michigan","0500000US26091","98567","48255","840","67267","4140","6523","26","091"
"Livingston County, Michigan","0500000US26093","196161","97131","1215","100139","19167","19077","26","093"
"Macomb County, Michigan","0500000US26099","874195","445958","1117","73830","52673","57919","26","099"
"Marquette County, Michigan","0500000US26103","66661","32666","881","61474","6082","5580","26","103"
"Midland County, Michigan","0500000US26111","83674","42407","1006","78487","6850","7449","26","111"
"Monroe County, Michigan","0500000US26115","155609","77518","1060","69563","7402","9171","26","115"
"Montcalm County, Michigan","0500000US26117","67433","31886","780","61967","2451","2473","26","117"
"Muskegon County, Michigan","0500000US26121","176565","87917","993","58074","8980","10485","26","121"
"Oakland County, Michigan","0500000US26125","1269431","641411","1251","90594","126360","133358","26","125"
"Ottawa County, Michigan","0500000US26139","300873","150577","1126","85652","23620","24035","26","139"
"Saginaw County, Michigan","0500000US26145","188330","95329","920","53646","10129","10218","26","145"
"St. Clair County, Michigan","0500000US26147","160151","79973","1020","63510","6718","7277","26","147"
"Shiawassee County, Michigan","0500000US26155","68022","33718","855","61564","2888","3497","26","155"
"Van Buren County, Michigan","0500000US26159","75692","38252","845","60182","4155","3959","26","159"
"Washtenaw County, Michigan","0500000US26161","366376","183631","1328","79665","30579","32977","26","161"
"Wayne County, Michigan","0500000US26163","1757043","904669","1048","55867","90829","105912","26","163"
"Anoka County, Minnesota","0500000US27003","368864","183464","1405","92133","25482","30459","27","003"
"Blue Earth County, Minnesota","0500000US27013","69631","33946","973","68104","4105","5078","27","013"
"Carver County, Minnesota","0500000US27019","110034","54708","1322","116158","10760","13030","27","019"
"Clay County, Minnesota","0500000US27027","65929","32894","938","81386","5517","4749","27","027"
"Crow Wing County, Minnesota","0500000US27035","67948","34008","861","66568","4728","5279","27","035"
"Dakota County, Minnesota","0500000US27037","443341","223149","1458","97501","44757","48323","27","037"
"Hennepin County, Minnesota","0500000US27053","1260121","632429","1375","89399","147581","147733","27","053"
"Olmsted County, Minnesota","0500000US27109","164020","83232","1224","86976","13829","17717","27","109"
"Ramsey County, Minnesota","0500000US27123","536413","272770","1242","75113","48941","53136","27","123"
"Rice County, Minnesota","0500000US27131","67693","32997","892","76319","4578","5394","27","131"
"St. Louis County, Minnesota","0500000US27137","199532","99011","957","62704","13682","13818","27","137"
"Scott County, Minnesota","0500000US27139","154520","77588","1531","113311","15246","14390","27","139"
"Sherburne County, Minnesota","0500000US27141","100824","48475","1239","96889","6495","8050","27","141"
"Stearns County, Minnesota","0500000US27145","160405","79585","973","71880","9517","10769","27","145"
"Washington County, Minnesota","0500000US27163","275912","139438","1632","106509","28076","29213","27","163"
"Wright County, Minnesota","0500000US27171","148003","72290","1239","93602","10864","12114","27","171"
"DeSoto County, Mississippi","0500000US28033","191723","99192","1385","79747","11252","12715","28","033"
"Forrest County, Mississippi","0500000US28035","78110","42113","835","53464","3794","4539","28","035"
"Harrison County, Mississippi","0500000US28047","211044","108674","1030","56041","10364","12835","28","047"
"Hinds County, Mississippi","0500000US28049","217730","116074","983","46672","10174","15837","28","049"
"Jackson County, Mississippi","0500000US28059","144975","74024","1039","60966","7044","9664","28","059"
"Jones County, Mississippi","0500000US28067","66569","33736","802","59815","2231","3342","28","067"
"Lamar County, Mississippi","0500000US28073","65783","34091","980","59560","3096","4760","28","073"
"Lauderdale County, Mississippi","0500000US28075","70904","37698","880","49904","3437","3832","28","075"
"Lee County, Mississippi","0500000US28081","82959","43609","920","57229","4397","5041","28","081"
"Madison County, Mississippi","0500000US28089","111113","57402","1067","76446","10304","10695","28","089"
"Rankin County, Mississippi","0500000US28121","158979","82914","1202","72034","10381","13987","28","121"
"Boone County, Missouri","0500000US29019","187690","97199","958","62561","16128","19161","29","019"
"Buchanan County, Missouri","0500000US29021","82911","41598","807","56386","3700","5329","29","021"
"Cape Girardeau County, Missouri","0500000US29031","82899","42483","838","64679","5740","6037","29","031"
"Cass County, Missouri","0500000US29037","110394","56059","1064","76601","6637","6466","29","037"
"Christian County, Missouri","0500000US29043","93114","47248","845","73047","5593","6719","29","043"
"Clay County, Missouri","0500000US29047","257033","130113","1147","77612","19325","21295","29","047"
"Cole County, Missouri","0500000US29051","76969","38152","833","70669","5640","6462","29","051"
"Franklin County, Missouri","0500000US29071","105879","53099","823","62694","4284","5154","29","071"
"Greene County, Missouri","0500000US29077","303293","154057","912","55098","19975","22085","29","077"
"Jackson County, Missouri","0500000US29095","716531","367990","1118","62422","51769","53805","29","095"
"Jasper County, Missouri","0500000US29097","124075","64541","866","53486","7650","6935","29","097"
"Jefferson County, Missouri","0500000US29099","229336","114637","860","78568","13258","14083","29","099"
"Platte County, Missouri","0500000US29165","110534","55602","1190","92386","9674","10953","29","165"
"St. Charles County, Missouri","0500000US29183","413803","209803","1209","98831","35945","37617","29","183"
"St. Francois County, Missouri","0500000US29187","66969","31533","752","46775","2689","2806","29","187"
"St. Louis County, Missouri","0500000US29189","990414","515712","1155","79440","90964","99521","29","189"
"St. Louis city, Missouri","0500000US29510","286578","146637","911","52847","23008","24042","29","510"
"Cascade County, Montana","0500000US30013","84864","42193","837","58698","4934","4917","30","013"
"Flathead County, Montana","0500000US30029","111814","55487","1138","65680","8817","9730","30","029"
"Gallatin County, Montana","0500000US30031","124857","59340","1582","83064","14444","13954","30","031"
"Lewis and Clark County, Montana","0500000US30049","73832","36960","1051","72250","7486","8029","30","049"
"Missoula County, Montana","0500000US30063","121041","60416","1062","68305","11405","12866","30","063"
"Yellowstone County, Montana","0500000US30111","169852","85683","1054","79283","14672","15473","30","111"
"Douglas County, Nebraska","0500000US31055","586327","294499","1111","74250","49225","51701","31","055"
"Lancaster County, Nebraska","0500000US31109","324756","160918","994","66289","26807","28283","31","109"
"Sarpy County, Nebraska","0500000US31153","196553","96764","1234","98603","17575","17317","31","153"
"Clark County, Nevada","0500000US32003","2322985","1158409","1485","70797","138781","148900","32","003"
"Washoe County, Nevada","0500000US32031","496745","243333","1479","80125","33301","33973","32","031"
"Cheshire County, New Hampshire","0500000US33005","77350","38864","1040","77757","6395","6640","33","005"
"Grafton County, New Hampshire","0500000US33009","91126","45876","1182","82045","7285","7168","33","009"
"Hillsborough County, New Hampshire","0500000US33011","426594","211680","1514","96921","40077","35206","33","011"
"Merrimack County, New Hampshire","0500000US33013","156020","78218","1309","84690","13792","15040","33","013"
"Rockingham County, New Hampshire","0500000US33015","319424","160764","1571","107442","33777","32347","33","015"
"Strafford County, New Hampshire","0500000US33017","132275","67187","1417","83119","10010","13144","33","017"
"Atlantic County, New Jersey","0500000US34001","275638","138723","1303","77248","18071","20656","34","001"
"Bergen County, New Jersey","0500000US34003","952997","485350","1753","114336","97645","107822","34","003"
"Burlington County, New Jersey","0500000US34005","466103","235760","1478","100478","39537","46718","34","005"
"Camden County, New Jersey","0500000US34007","524907","270593","1268","81768","36865","42027","34","007"
"Cape May County, New Jersey","0500000US34009","95634","49169","1336","84870","7800","10385","34","009"
"Cumberland County, New Jersey","0500000US34011","151356","74363","1119","60755","5469","8551","34","011"
"Essex County, New Jersey","0500000US34013","849477","435874","1376","74994","57411","68871","34","013"
"Gloucester County, New Jersey","0500000US34015","306601","155691","1390","98301","24359","26419","34","015"
"Hudson County, New Jersey","0500000US34017","703366","351721","1731","83056","71707","73800","34","017"
"Hunterdon County, New Jersey","0500000US34019","129777","65779","1705","142518","15153","16781","34","019"
"Mercer County, New Jersey","0500000US34021","380688","193622","1479","95668","32916","34008","34","021"
"Middlesex County, New Jersey","0500000US34023","861418","432412","1669","102400","75216","78060","34","023"
"Monmouth County, New Jersey","0500000US34025","644098","328479","1660","118194","72403","75590","34","025"
"Morris County, New Jersey","0500000US34027","511151","257151","1765","131795","60237","64700","34","027"
"Ocean County, New Jersey","0500000US34029","655735","336125","1596","81101","48463","48830","34","029"
"Passaic County, New Jersey","0500000US34031","513936","261891","1446","79955","35982","34310","34","031"
"Salem County, New Jersey","0500000US34033","65117","32370","1248","77898","2808","4029","34","033"
"Somerset County, New Jersey","0500000US34035","346875","175485","1868","135577","38332","42073","34","035"
"Sussex County, New Jersey","0500000US34037","146084","72820","1481","113640","13514","13848","34","037"
"Union County, New Jersey","0500000US34039","569815","287845","1616","98028","40455","46611","34","039"
"Warren County, New Jersey","0500000US34041","110926","55772","1381","98867","9552","11911","34","041"
"Bernalillo County, New Mexico","0500000US35001","672508","340269","1035","65075","43954","53376","35","001"
"Doña Ana County, New Mexico","0500000US35013","223337","113547","850","51967","9301","12079","35","013"
"Lea County, New Mexico","0500000US35025","72452","34839","867","58150","1150","1761","35","025"
"McKinley County, New Mexico","0500000US35031","69830","35571","903","45636","1749","2267","35","031"
"Otero County, New Mexico","0500000US35035","68823","33749","823","54093","2591","3237","35","035"
"Sandoval County, New Mexico","0500000US35043","153501","77460","1361","83639","10490","12628","35","043"
"San Juan County, New Mexico","0500000US35045","120418","60940","870","50264","3894","4520","35","045"
"Santa Fe County, New Mexico","0500000US35049","155664","79811","1228","72544","12970","15680","35","049"
"Valencia County, New Mexico","0500000US35061","78080","38289","814","48638","2744","4668","35","061"
"Albany County, New York","0500000US36001","315811","161219","1195","77049","24351","24516","36","001"
"Bronx County, New York","0500000US36005","1379946","726667","1352","45517","48901","77433","36","005"
"Broome County, New York","0500000US36007","197117","100338","919","60616","10551","11105","36","007"
"Cattaraugus County, New York","0500000US36009","76439","38261","707","50508","3049","3577","36","009"
"Cayuga County, New York","0500000US36011","74998","36831","846","64031","3589","4623","36","011"
"Chautauqua County, New York","0500000US36013","126027","63586","816","55457","6720","6406","36","013"
"Chemung County, New York","0500000US36015","81426","40619","985","55845","4668","3995","36","015"
"Clinton County, New York","0500000US36019","78753","38531","905","66152","4729","4543","36","019"
"Dutchess County, New York","0500000US36027","297545","149057","1499","90889","23086","24002","36","027"
"Erie County, New York","0500000US36029","950312","486537","1027","70044","67984","69628","36","029"
"Jefferson County, New York","0500000US36045","116637","54545","1130","56423","6529","5809","36","045"
"Kings County, New York","0500000US36047","2590516","1355509","1688","73951","214257","240249","36","047"
"Madison County, New York","0500000US36053","67097","33850","905","69986","3889","4531","36","053"
"Monroe County, New York","0500000US36055","752035","386742","1102","67923","56947","57491","36","055"
"Nassau County, New York","0500000US36059","1383726","701798","2010","136984","129732","126600","36","059"
"New York County, New York","0500000US36061","1596273","833254","2027","95866","195250","213779","36","061"
"Niagara County, New York","0500000US36063","210880","106829","834","63441","13048","13005","36","063"
"Oneida County, New York","0500000US36065","228846","113895","899","64316","12650","14327","36","065"
"Onondaga County, New York","0500000US36067","468249","240582","990","70968","33580","34683","36","067"
"Ontario County, New York","0500000US36069","112707","57257","951","76424","8804","8220","36","069"
"Orange County, New York","0500000US36071","405941","203210","1565","89037","20601","23395","36","071"
"Oswego County, New York","0500000US36075","118287","58198","873","58984","4805","6188","36","075"
"Putnam County, New York","0500000US36079","98045","48618","1739","111102","9437","9039","36","079"
"Queens County, New York","0500000US36081","2278029","1163308","1779","80557","174987","193259","36","081"
"Rensselaer County, New York","0500000US36083","159853","79948","1150","83109","13052","12333","36","083"
"Richmond County, New York","0500000US36085","491133","249803","1669","93164","32572","34054","36","085"
"Rockland County, New York","0500000US36087","339022","169158","1705","100397","25556","24894","36","087"
"St. Lawrence County, New York","0500000US36089","107733","52819","809","59683","4029","4941","36","089"
"Saratoga County, New York","0500000US36091","238797","120252","1247","93301","22696","21921","36","091"
"Schenectady County, New York","0500000US36093","160093","82091","1130","74765","10553","12313","36","093"
"Steuben County, New York","0500000US36101","92599","46231","946","60204","4528","4233","36","101"
"Suffolk County, New York","0500000US36103","1525465","767664","2136","119838","117009","117502","36","103"
"Sullivan County, New York","0500000US36105","79658","37888","993","63777","4515","5422","36","105"
"Tompkins County, New York","0500000US36109","104777","52950","1297","74034","6616","8545","36","109"
"Ulster County, New York","0500000US36111","182319","91105","1492","80372","13477","16572","36","111"
"Warren County, New York","0500000US36113","65599","32617","1070","69865","4416","4503","36","113"
"Wayne County, New York","0500000US36117","91125","45353","974","71079","6249","5260","36","117"
"Westchester County, New York","0500000US36119","990427","507132","1764","108144","87055","99111","36","119"
"Alamance County, North Carolina","0500000US37001","176353","91488","975","59919","8457","12024","37","001"
"Brunswick County, North Carolina","0500000US37019","153064","78478","1303","72820","11917","13450","37","019"
"Buncombe County, North Carolina","0500000US37021","273589","143540","1260","68019","27724","28078","37","021"
"Burke County, North Carolina","0500000US37023","87881","43614","695","62267","4357","4027","37","023"
"Cabarrus County, North Carolina","0500000US37025","235797","120452","1249","78857","19675","21916","37","025"
"Caldwell County, North Carolina","0500000US37027","80492","41307","688","51592","3643","5440","37","027"
"Carteret County, North Carolina","0500000US37031","69380","36319","1000","66799","6637","6954","37","031"
"Catawba County, North Carolina","0500000US37035","163462","81178","869","62981","11433","10724","37","035"
"Chatham County, North Carolina","0500000US37037","79864","41761","1047","77906","6153","6883","37","037"
"Cleveland County, North Carolina","0500000US37045","100670","52256","815","51470","4149","5097","37","045"
"Craven County, North Carolina","0500000US37049","100874","50320","1029","63964","5972","6260","37","049"
"Cumberland County, North Carolina","0500000US37051","336699","169823","1133","58110","17201","20605","37","051"
"Davidson County, North Carolina","0500000US37057","172586","87607","857","63741","7113","9680","37","057"
"Durham County, North Carolina","0500000US37063","332680","175500","1385","80089","33079","36369","37","063"
"Forsyth County, North Carolina","0500000US37067","389157","204342","1026","62319","27172","34552","37","067"
"Franklin County, North Carolina","0500000US37069","74539","39363","950","73182","4229","6297","37","069"
"Gaston County, North Carolina","0500000US37071","234215","120371","1060","65615","18528","17975","37","071"
"Guilford County, North Carolina","0500000US37081","546101","286739","1096","63475","40939","46627","37","081"
"Harnett County, North Carolina","0500000US37085","138832","70369","897","65778","5378","7834","37","085"
"Henderson County, North Carolina","0500000US37089","118106","62075","999","63552","10011","12551","37","089"
"Iredell County, North Carolina","0500000US37097","195897","99110","1058","71943","15843","16109","37","097"
"Johnston County, North Carolina","0500000US37101","234778","118768","1045","81725","14509","19454","37","101"
"Lee County, North Carolina","0500000US37105","65476","33179","917","56540","2411","4536","37","105"
"Lincoln County, North Carolina","0500000US37109","93095","45608","973","79003","7141","8445","37","109"
"Mecklenburg County, North Carolina","0500000US37119","1145392","590867","1473","80365","117821","134327","37","119"
"Moore County, North Carolina","0500000US37125","105531","54447","1299","85382","8292","9819","37","125"
"Nash County, North Carolina","0500000US37127","95789","48175","874","54175","3583","5967","37","127"
"New Hanover County, North Carolina","0500000US37129","234921","123438","1341","70485","22407","26215","37","129"
"Onslow County, North Carolina","0500000US37133","207298","92372","1087","62460","10368","11686","37","133"
"Orange County, North Carolina","0500000US37135","150477","80163","1441","89291","13054","16326","37","135"
"Pender County, North Carolina","0500000US37141","65737","32837","1037","76922","4924","5671","37","141"
"Pitt County, North Carolina","0500000US37147","173542","91494","906","57049","9221","12569","37","147"
"Randolph County, North Carolina","0500000US37151","146043","73570","805","55671","6590","8646","37","151"
"Robeson County, North Carolina","0500000US37155","116663","60302","725","38610","2547","5436","37","155"
"Rockingham County, North Carolina","0500000US37157","91957","46355","742","51310","3460","4206","37","157"
"Rowan County, North Carolina","0500000US37159","149645","75544","937","61311","8131","7737","37","159"
"Surry County, North Carolina","0500000US37171","71403","35935","680","44485","2407","3488","37","171"
"Union County, North Carolina","0500000US37179","249070","124343","1518","94168","17882","21955","37","179"
"Wake County, North Carolina","0500000US37183","1175021","597948","1460","96806","134532","141886","37","183"
"Wayne County, North Carolina","0500000US37191","117286","59115","930","55588","3654","5727","37","191"
"Wilkes County, North Carolina","0500000US37193","65784","31849","651","45508","2593","2437","37","193"
"Wilson County, North Carolina","0500000US37195","78449","41326","900","50267","3556","4600","37","195"
"Burleigh County, North Dakota","0500000US38015","99280","49532","880","81893","6524","9806","38","015"
"Cass County, North Dakota","0500000US38017","192734","92988","878","66747","17556","19895","38","017"
"Grand Forks County, North Dakota","0500000US38035","72413","34866","864","61972","4759","6370","38","035"
"Ward County, North Dakota","0500000US38101","68870","33289","926","73787","2673","4912","38","101"
"Allen County, Ohio","0500000US39003","101115","49837","893","59880","3486","4907","39","003"
"Ashtabula County, Ohio","0500000US39007","97014","47592","804","51737","2501","3314","39","007"
"Belmont County, Ohio","0500000US39013","65509","32359","773","56422","2954","2804","39","013"
"Butler County, Ohio","0500000US39017","388420","197200","979","74581","26934","25112","39","017"
"Clark County, Ohio","0500000US39023","134831","68528","856","56132","5213","6661","39","023"
"Clermont County, Ohio","0500000US39025","210805","106105","1017","78010","13675","13842","39","025"
"Columbiana County, Ohio","0500000US39029","100511","49728","686","53095","4003","3665","39","029"
"Cuyahoga County, Ohio","0500000US39035","1236041","642315","976","60736","88947","99374","39","035"
"Delaware County, Ohio","0500000US39041","226296","113203","1370","119030","25756","28917","39","041"
"Erie County, Ohio","0500000US39043","74501","37820","818","69296","4357","5024","39","043"
"Fairfield County, Ohio","0500000US39045","162898","81301","1047","82486","10703","10610","39","045"
"Franklin County, Ohio","0500000US39049","1321820","671166","1212","69681","106733","123135","39","049"
"Geauga County, Ohio","0500000US39055","95469","47397","1092","102350","7414","9810","39","055"
"Greene County, Ohio","0500000US39057","168456","83852","1036","82602","10623","13740","39","057"
"Hamilton County, Ohio","0500000US39061","825037","423739","979","66878","67956","67306","39","061"
"Hancock County, Ohio","0500000US39063","74861","37692","948","71377",,,"39","063"
"Lake County, Ohio","0500000US39085","231842","116770","988","75615","16922","19566","39","085"
"Licking County, Ohio","0500000US39089","181359","90946","940","76654","12697","13439","39","089"
"Lorain County, Ohio","0500000US39093","316268","159598","866","66330","20562","20194","39","093"
"Lucas County, Ohio","0500000US39095","426643","218749","881","57736","24167","29991","39","095"
"Mahoning County, Ohio","0500000US39099","225636","114868","728","54473","15908","13462","39","099"
"Marion County, Ohio","0500000US39101","64642","30731","769","56707","1679","3542","39","101"
"Medina County, Ohio","0500000US39103","183512","91800","1032","87796","14343","17168","39","103"
"Miami County, Ohio","0500000US39109","110247","54657","875","71457","8026","5369","39","109"
"Montgomery County, Ohio","0500000US39113","533892","275687","940","62728","30758","35981","39","113"
"Muskingum County, Ohio","0500000US39119","86113","43848","794","58326","2744","6520","39","119"
"Portage County, Ohio","0500000US39133","161745","81904","965","72964","11814","12872","39","133"
"Richland County, Ohio","0500000US39139","125319","60245","774","53047","3092","6311","39","139"
"Ross County, Ohio","0500000US39141","76606","36425","800","60157","2593","2461","39","141"
"Scioto County, Ohio","0500000US39145","72194","35611","673","46606","3128","3597","39","145"
"Stark County, Ohio","0500000US39151","372657","190352","841","64582","18347","23073","39","151"
"Summit County, Ohio","0500000US39153","535882","274285","943","65763","42443","44419","39","153"
"Trumbull County, Ohio","0500000US39155","200643","100320","714","53220","10273","11066","39","155"
"Tuscarawas County, Ohio","0500000US39157","91937","46184","799","58588","4691","4321","39","157"
"Union County, Ohio","0500000US39159","66898","34235","1067","104195","6797","6073","39","159"
"Warren County, Ohio","0500000US39165","249778","122585","1240","104066","24206","22523","39","165"
"Wayne County, Ohio","0500000US39169","116559","58769","801","69876","5524","5925","39","169"
"Wood County, Ohio","0500000US39173","131592","65050","898","65458","8904","8818","39","173"
"Canadian County, Oklahoma","0500000US40017","169149","85107","1144","80904","12452","12522","40","017"
"Cleveland County, Oklahoma","0500000US40027","299587","149327","1091","70422","20347","21314","40","027"
"Comanche County, Oklahoma","0500000US40031","123046","59164","922","55285","6668","6789","40","031"
"Creek County, Oklahoma","0500000US40037","72699","37146","870","56756","3289","3966","40","037"
"Muskogee County, Oklahoma","0500000US40101","66354","34427","816","54070","2645","3373","40","101"
"Oklahoma County, Oklahoma","0500000US40109","802559","407461","1011","61446","59846","61598","40","109"
"Payne County, Oklahoma","0500000US40119","82794","40359","957","45684","4548","4738","40","119"
"Pottawatomie County, Oklahoma","0500000US40125","73533","38313","831","50583","2861","3656","40","125"
"Rogers County, Oklahoma","0500000US40131","98836","49112","948","71817","5045","5747","40","131"
"Tulsa County, Oklahoma","0500000US40143","677358","344496","1005","63332","47474","51927","40","143"
"Wagoner County, Oklahoma","0500000US40145","86644","43411","1072","73199","4595","6320","40","145"
"Benton County, Oregon","0500000US41003","97630","48257","1272","68524","8015","8548","41","003"
"Clackamas County, Oregon","0500000US41005","423177","212296","1606","97419","36546","40910","41","005"
"Deschutes County, Oregon","0500000US41017","206549","103931","1540","82052","19946","24676","41","017"
"Douglas County, Oregon","0500000US41019","112297","55782","910","54387","5413","4671","41","019"
"Jackson County, Oregon","0500000US41029","221644","112787","1234","69152","14378","15507","41","029"
"Josephine County, Oregon","0500000US41033","87730","44690","1135","53838","4440","4137","41","033"
"Klamath County, Oregon","0500000US41035","70212","34451","839","53923","2664","3629","41","035"
"Lane County, Oregon","0500000US41039","382353","193023","1245","64069","25181","31155","41","039"
"Linn County, Oregon","0500000US41043","130467","65045","1134","67009","5522","7194","41","043"
"Marion County, Oregon","0500000US41047","346703","171528","1275","71022","18416","20240","41","047"
"Multnomah County, Oregon","0500000US41051","795083","399282","1466","79909","78151","89462","41","051"
"Polk County, Oregon","0500000US41053","89614","45831","1294","77368","6509","5971","41","053"
"Umatilla County, Oregon","0500000US41059","80215","37836","986","77006","3065","2957","41","059"
"Washington County, Oregon","0500000US41067","600176","300183","1697","98906","58092","60840","41","067"
"Yamhill County, Oregon","0500000US41071","108226","53336","1329","77267","6504","9218","41","071"
"Adams County, Pennsylvania","0500000US42001","106027","52943","1029","76727","5436","5776","42","001"
"Allegheny County, Pennsylvania","0500000US42003","1233253","630581","1061","72031","117211","117634","42","003"
"Armstrong County, Pennsylvania","0500000US42005","64747","32128","755","57500","2440","2443","42","005"
"Beaver County, Pennsylvania","0500000US42007","165677","84873","884","67350","11147","12354","42","007"
"Berks County, Pennsylvania","0500000US42011","430449","215804","1109","72070","26690","27659","42","011"
"Blair County, Pennsylvania","0500000US42013","121032","61501","796","58022","6725","6715","42","013"
"Bucks County, Pennsylvania","0500000US42017","645054","326090","1508","105398","58670","58390","42","017"
"Butler County, Pennsylvania","0500000US42019","197300","98971","961","81353","16860","17170","42","019"
"Cambria County, Pennsylvania","0500000US42021","131441","65826","691","54905","8504","7266","42","021"
"Carbon County, Pennsylvania","0500000US42025","65460","32396","954","64456","4240","3118","42","025"
"Centre County, Pennsylvania","0500000US42027","158425","75605","1128","66602","10681","10330","42","027"
"Chester County, Pennsylvania","0500000US42029","545823","274514","1625","117232","63447","63905","42","029"
"Clearfield County, Pennsylvania","0500000US42033","77904","37520","647","60228","4065","3426","42","033"
"Crawford County, Pennsylvania","0500000US42039","82670","41587","759","54497","4166","4040","42","039"
"Cumberland County, Pennsylvania","0500000US42041","268579","135944","1142","80926","19576","21954","42","041"
"Dauphin County, Pennsylvania","0500000US42043","288800","147198","1083","67424","22861","20038","42","043"
"Delaware County, Pennsylvania","0500000US42045","575182","296354","1246","83960","45018","47167","42","045"
"Erie County, Pennsylvania","0500000US42049","267689","134505","812","56094","16256","17601","42","049"
"Fayette County, Pennsylvania","0500000US42051","125755","62827","699","51776","5234","7608","42","051"
"Franklin County, Pennsylvania","0500000US42055","156902","78667","924","74002","8251","7124","42","055"
"Indiana County, Pennsylvania","0500000US42063","82957","41382","724","52361","4226","4338","42","063"
"Lackawanna County, Pennsylvania","0500000US42069","215615","108785","940","61372","13918","14261","42","069"
"Lancaster County, Pennsylvania","0500000US42071","556629","282454","1240","82691","38214","40249","42","071"
"Lawrence County, Pennsylvania","0500000US42073","84849","43668","804","58908","4960","6052","42","073"
"Lebanon County, Pennsylvania","0500000US42075","144011","73902","1021","68467","8128","8990","42","075"
"Lehigh County, Pennsylvania","0500000US42077","376317","190340","1238","72530","26355","26407","42","077"
"Luzerne County, Pennsylvania","0500000US42079","326369","163117","954","59603","17003","20041","42","079"
"Lycoming County, Pennsylvania","0500000US42081","113104","57796","823","62516","5312","6803","42","081"
"Mercer County, Pennsylvania","0500000US42085","109220","55428","749","57618","5664","7517","42","085"
"Monroe County, Pennsylvania","0500000US42089","167198","84643","1196","81580","9464","12512","42","089"
"Montgomery County, Pennsylvania","0500000US42091","864683","440292","1560","106811","89209","89929","42","091"
"Northampton County, Pennsylvania","0500000US42095","318526","161158","1278","74696","21070","23024","42","095"
"Northumberland County, Pennsylvania","0500000US42097","90133","43780","697","58987","3918","5093","42","097"
"Philadelphia County, Pennsylvania","0500000US42101","1567258","823962","1281","56517","97578","114493","42","101"
"Schuylkill County, Pennsylvania","0500000US42107","143104","68936","774","64160","5976","7598","42","107"
"Somerset County, Pennsylvania","0500000US42111","72710","34734","691","48438","3196","3066","42","111"
"Washington County, Pennsylvania","0500000US42125","210383","106462","840","70303","15020","16515","42","125"
"Westmoreland County, Pennsylvania","0500000US42129","352057","177871","821","71363","28189","25675","42","129"
"York County, Pennsylvania","0500000US42133","461058","231598","1088","80130","27905","26089","42","133"
"Kent County, Rhode Island","0500000US44003","171275","87142","1179","85395","13736","13859","44","003"
"Newport County, Rhode Island","0500000US44005","84481","42852","1430","93334","10667","11099","44","005"
"Providence County, Rhode Island","0500000US44007","657288","334424","1246","75293","48367","48066","44","007"
"Washington County, Rhode Island","0500000US44009","130330","67000","1305","100459","13758","14872","44","009"
"Aiken County, South Carolina","0500000US45003","174150","89857","988","68473","11574","13650","45","003"
"Anderson County, South Carolina","0500000US45007","209581","108219","865","62720","11432","10892","45","007"
"Beaufort County, South Carolina","0500000US45013","196371","100709","1456","83323","18468","18918","45","013"
"Berkeley County, South Carolina","0500000US45015","245117","123040","1553","80185","14149","18107","45","015"
"Charleston County, South Carolina","0500000US45019","419279","215707","1440","80401","45385","47166","45","019"
"Dorchester County, South Carolina","0500000US45035","166133","82985","1293","73791","10032","10604","45","035"
"Florence County, South Carolina","0500000US45041","136721","71901","792","49527","5574","7882","45","041"
"Greenville County, South Carolina","0500000US45045","547950","280094","1155","71728","48348","50699","45","045"
"Greenwood County, South Carolina","0500000US45047","69267","37253","824","47052","3590","2821","45","047"
"Horry County, South Carolina","0500000US45051","383101","198955","1181","61063","26685","25671","45","051"
"Kershaw County, South Carolina","0500000US45055","67751","34850","947","58684","2188","3547","45","055"
