NAME,GEO_ID,total_population,female_population,median_gross_rent_in_dollars,median_household_income_past12months,male_bachelors_degree_25yrs_above,female_bachelors_degree_25yrs_above,state,county
"St. Francois County, Missouri","0500000US29187","66653","31044","667","46307","1621","2205","29","187"
"St. Louis County, Missouri","0500000US29189","996179","523364","985","68661","82727","91485","29","189"
"Saline County, Missouri","0500000US29195","22932","11505","637","47585","1166","1176","29","195"
"Schuyler County, Missouri","0500000US29197","4550","2339","446","44420","50","135","29","197"
"Scotland County, Missouri","0500000US29199","4923","2551","445","47708","110","159","29","199"
"Scott County, Missouri","0500000US29201","38538","19778","719","46310","1185","1999","29","201"
"Shelby County, Missouri","0500000US29205","5975","2874","552","43809","249","300","29","205"
"Stoddard County, Missouri","0500000US29207","29255","15128","643","42761","754","996","29","207"
"Sullivan County, Missouri","0500000US29211","6163","3139","637","44056","135","282","29","211"
"Taney County, Missouri","0500000US29213","55563","29116","795","47860","2577","3056","29","213"
"Vernon County, Missouri","0500000US29217","20560","10574","654","43910","473","969","29","217"
"Warren County, Missouri","0500000US29219","35090","17720","862","64735","1453","1671","29","219"
"Wayne County, Missouri","0500000US29223","13058","6651","561","38018","354","326","29","223"
"Webster County, Missouri","0500000US29225","39127","19150","652","55827","1230","1633","29","225"
"Wright County, Missouri","0500000US29229","18256","9373","493","36711","458","484","29","229"
"Alachua County, Florida","0500000US12001","268105","138719","1004","50089","17378","20115","12","001"
"Baker County, Florida","0500000US12003","28679","13346","784","62299","820","1063","12","003"
"Bradford County, Florida","0500000US12007","27723","12356","815","43580","498","782","12","007"
"Brevard County, Florida","0500000US12009","594001","303545","1111","59359","41046","44474","12","009"
"Calhoun County, Florida","0500000US12013","14324","6404","539","38037","256","453","12","013"
"Charlotte County, Florida","0500000US12015","185926","95002","1042","52724","11955","11212","12","015"
"Clay County, Florida","0500000US12019","215294","109230","1158","68657","12887","13371","12","019"
"Collier County, Florida","0500000US12021","379345","192592","1374","70217","30670","31178","12","021"
"DeSoto County, Florida","0500000US12027","37371","16342","738","36360","1015","1183","12","027"
"Dixie County, Florida","0500000US12029","16740","7151","628","41674","281","446","12","029"
"Escambia County, Florida","0500000US12033","316691","160114","1020","53023","18382","18586","12","033"
"Flagler County, Florida","0500000US12035","112854","58904","1327","57536","6472","7684","12","035"
"Gadsden County, Florida","0500000US12039","45787","23989","691","41135","1447","2374","12","039"
"Gilchrist County, Florida","0500000US12041","18245","8704","676","47381","471","674","12","041"
"Gulf County, Florida","0500000US12045","15073","6295","1074","50640","808","922","12","045"
"Hamilton County, Florida","0500000US12047","14397","6053","676","38300","303","329","12","047"
"Hendry County, Florida","0500000US12051","41472","19450","833","36978","669","806","12","051"
"Hernando County, Florida","0500000US12053","190700","98780","996","50280","8405","9630","12","053"
"Hillsborough County, Florida","0500000US12057","1451358","741543","1186","60566","105589","113948","12","057"
"Holmes County, Florida","0500000US12059","19530","8942","705","39215","491","556","12","059"
"Jackson County, Florida","0500000US12063","47409","21509","691","40754","1043","1564","12","063"
"Jefferson County, Florida","0500000US12065","14278","6659","770","49081","650","985","12","065"
"Lake County, Florida","0500000US12069","356115","183669","1111","55792","17908","22437","12","069"
"Lee County, Florida","0500000US12071","756570","386064","1225","59608","46585","53062","12","071"
"Levy County, Florida","0500000US12075","40979","21017","704","38951","1203","1705","12","075"
"Madison County, Florida","0500000US12079","18557","8583","726","35240","471","777","12","079"
"Manatee County, Florida","0500000US12081","393847","203685","1185","59963","27153","27516","12","081"
"Martin County, Florida","0500000US12085","160420","81297","1152","65821","12126","14247","12","085"
"Miami-Dade County, Florida","0500000US12086","2705528","1390068","1373","53975","169848","201974","12","086"
"Nassau County, Florida","0500000US12089","85762","43210","1049","72998","6032","6128","12","089"
"Okaloosa County, Florida","0500000US12091","207430","102051","1156","64373","13821","14544","12","091"
"Orange County, Florida","0500000US12095","1373784","700328","1284","61416","98571","115013","12","095"
"Osceola County, Florida","0500000US12097","363666","184334","1261","55538","16489","21868","12","097"
"Palm Beach County, Florida","0500000US12099","1482057","763563","1452","65015","117303","130222","12","099"
"Pasco County, Florida","0500000US12101","539885","277429","1093","53431","30584","33454","12","101"
"Pinellas County, Florida","0500000US12103","970985","505000","1165","56419","76380","81279","12","103"
"Lincoln County, Washington","0500000US53043","10732","5347","747","58584","675","633","53","043"
"Okanogan County, Washington","0500000US53047","42080","20811","741","48528","1898","1927","53","047"
"Pacific County, Washington","0500000US53049","22121","11127","805","50873","1041","1295","53","049"
"Pierce County, Washington","0500000US53053","891862","446883","1338","76438","50900","57415","53","053"
"San Juan County, Washington","0500000US53055","16953","8740","1087","64753","1877","2277","53","055"
"Skamania County, Washington","0500000US53059","11906","6001","874","69296","732","685","53","059"
"Snohomish County, Washington","0500000US53061","811572","404812","1515","89273","61141","63911","53","061"
"Stevens County, Washington","0500000US53065","45233","22710","709","54426","1854","2191","53","065"
"Thurston County, Washington","0500000US53067","284698","145369","1275","75867","21634","22932","53","067"
"Walla Walla County, Washington","0500000US53071","60785","29659","946","60615","3023","3534","53","071"
"Whatcom County, Washington","0500000US53073","224538","113685","1119","65420","15668","17476","53","073"
"Yakima County, Washington","0500000US53077","250649","125504","868","54917","7543","9068","53","077"
"Barbour County, West Virginia","0500000US54001","16543","8480","584","38906","453","502","54","001"
"Boone County, West Virginia","0500000US54005","21897","10957","657","45297","460","575","54","005"
"Braxton County, West Virginia","0500000US54007","14032","6986","593","43819","458","572","54","007"
"Cabell County, West Virginia","0500000US54011","93328","47704","752","41472","4231","5341","54","011"
"Calhoun County, West Virginia","0500000US54013","7185","3659","480","38668","129","369","54","013"
"Clay County, West Virginia","0500000US54015","8599","4263","517","35154","106","168","54","015"
"Fayette County, West Virginia","0500000US54019","43087","21420","613","43722","1622","1589","54","019"
"Gilmer County, West Virginia","0500000US54021","7970","3337","597","42883","186","365","54","021"
"Greenbrier County, West Virginia","0500000US54025","34893","17901","709","39807","1597","1635","54","025"
"Hampshire County, West Virginia","0500000US54027","23304","11359","658","48528","430","847","54","027"
"Hardy County, West Virginia","0500000US54031","13789","6651","813","46513","327","442","54","031"
"Harrison County, West Virginia","0500000US54033","67620","34603","755","52134","3069","3808","54","033"
"Jefferson County, West Virginia","0500000US54037","56922","28870","1063","82551","3719","3839","54","037"
"Kanawha County, West Virginia","0500000US54039","181014","93841","749","47122","9734","11081","54","039"
"Lincoln County, West Virginia","0500000US54043","20617","10375","632","42064","373","473","54","043"
"Logan County, West Virginia","0500000US54045","32593","16549","703","36250","674","878","54","045"
"Marion County, West Virginia","0500000US54049","56233","28367","788","52856","2814","2795","54","049"
"Marshall County, West Virginia","0500000US54051","30900","15570","604","48179","1160","1226","54","051"
"Mercer County, West Virginia","0500000US54055","59370","30992","695","40716","2698","2958","54","055"
"Mineral County, West Virginia","0500000US54057","27047","13493","662","51723","908","1049","54","057"
"Monongalia County, West Virginia","0500000US54061","106196","51776","845","54198","7147","6752","54","061"
"Monroe County, West Virginia","0500000US54063","13344","6514","620","44828","459","512","54","063"
"Nicholas County, West Virginia","0500000US54067","24857","12496","613","40318","748","1004","54","067"
"Ohio County, West Virginia","0500000US54069","41875","21751","664","48056","2778","2874","54","069"
"Pendleton County, West Virginia","0500000US54071","6968","3378","526","46358","307","365","54","071"
"Pleasants County, West Virginia","0500000US54073","7457","3407","502","55508","216","151","54","073"
"Pocahontas County, West Virginia","0500000US54075","8382","4163","639","37642","254","303","54","075"
"Preston County, West Virginia","0500000US54077","33610","16273","662","51992","1154","1343","54","077"
"Putnam County, West Virginia","0500000US54079","56604","28712","857","63954","3312","3047","54","079"
"Raleigh County, West Virginia","0500000US54081","74452","37239","722","43283","3414","3332","54","081"
"Randolph County, West Virginia","0500000US54083","28763","14013","680","45206","912","1208","54","083"
"Ritchie County, West Virginia","0500000US54085","9747","4892","556","44328","263","295","54","085"
"Roane County, West Virginia","0500000US54087","13831","6991","501","38895","401","324","54","087"
"Summers County, West Virginia","0500000US54089","12710","6859","767","37769","482","453","54","089"
"Taylor County, West Virginia","0500000US54091","16817","8483","664","52958","587","937","54","091"
"Tucker County, West Virginia","0500000US54093","6943","3452","581","47527","271","312","54","093"
"Tyler County, West Virginia","0500000US54095","8736","4348","651","47598","324","400","54","095"
"Upshur County, West Virginia","0500000US54097","24451","12326","710","40802","741","935","54","097"
"Wayne County, West Virginia","0500000US54099","39952","20571","702","43710","1390","1550","54","099"
"Webster County, West Virginia","0500000US54101","8289","4212","465","33358","178","186","54","101"
"Wetzel County, West Virginia","0500000US54103","15291","7900","705","44539","405","532","54","103"
"Wirt County, West Virginia","0500000US54105","5764","2867","437","45315","102","178","54","105"
"Wood County, West Virginia","0500000US54107","84387","43634","715","48711","3466","4798","54","107"
"Wyoming County, West Virginia","0500000US54109","20890","10570","669","44095","436","657","54","109"
"Ashland County, Wisconsin","0500000US55003","15524","7611","637","47869","681","712","55","003"
"Custer County, Colorado","0500000US08027","4941","2551","655","60361","450","420","08","027"
"Delta County, Colorado","0500000US08029","30758","15265","837","47968","1477","1811","08","029"
"Dolores County, Colorado","0500000US08033","1896","849","-666666666","56786","182","66","08","033"
"Douglas County, Colorado","0500000US08035","344280","172188","1749","121393","43553","43252","08","035"
"Eagle County, Colorado","0500000US08037","54960","25765","1611","85877","7247","6194","08","037"
"Elbert County, Colorado","0500000US08039","26230","12980","1203","104231","2185","2258","08","039"
"El Paso County, Colorado","0500000US08041","710499","351646","1234","71517","51758","56595","08","041"
"Fremont County, Colorado","0500000US08043","47725","19917","853","52364","2170","2181","08","043"
"Garfield County, Colorado","0500000US08045","59605","29176","1177","75435","4145","4217","08","045"
"Gilpin County, Colorado","0500000US08047","6108","2809","1245","90547","673","530","08","047"
"Grand County, Colorado","0500000US08049","15536","7150","976","71769","1604","1446","08","049"
"Gunnison County, Colorado","0500000US08051","17119","7803","998","60557","2346","2110","08","051"
"Hinsdale County, Colorado","0500000US08053","781","453","815","39038","82","115","08","053"
"Huerfano County, Colorado","0500000US08055","6769","3321","633","40255","322","487","08","055"
"Jackson County, Colorado","0500000US08057","1316","638","-666666666","46157","114","127","08","057"
"Jefferson County, Colorado","0500000US08059","578795","290026","1451","87793","60932","63717","08","059"
"Kiowa County, Colorado","0500000US08061","1463","765","811","39503","68","74","08","061"
"Kit Carson County, Colorado","0500000US08063","7246","3500","803","50411","192","322","08","063"
"Lake County, Colorado","0500000US08065","7845","3467","1086","65858","892","774","08","065"
"La Plata County, Colorado","0500000US08067","56138","27886","1195","69291","5393","5835","08","067"
"Larimer County, Colorado","0500000US08069","350523","175871","1340","76366","30612","34567","08","069"
"Las Animas County, Colorado","0500000US08071","14323","6828","722","44159","575","753","08","071"
"Lincoln County, Colorado","0500000US08073","5608","2115","744","47042","152","244","08","073"
"Logan County, Colorado","0500000US08075","22282","9986","816","49560","1013","1118","08","075"
"Mesa County, Colorado","0500000US08077","152962","77457","963","57157","8784","10430","08","077"
"Moffat County, Colorado","0500000US08081","13150","6386","841","54583","599","700","08","081"
"Montezuma County, Colorado","0500000US08083","26266","13309","802","50717","1697","1810","08","083"
"Morgan County, Colorado","0500000US08087","28617","14008","902","58468","1102","1172","08","087"
"Ouray County, Colorado","0500000US08091","4890","2490","1305","68893","561","642","08","091"
"Park County, Colorado","0500000US08093","18345","8652","1167","76611","1826","1518","08","093"
"Pitkin County, Colorado","0500000US08097","17980","8460","1598","82455","3056","2890","08","097"
"Prowers County, Colorado","0500000US08099","12035","5884","696","42648","379","470","08","099"
"Rio Blanco County, Colorado","0500000US08103","6369","3095","765","54247","376","369","08","103"
"Rio Grande County, Colorado","0500000US08105","11300","5627","606","43570","656","674","08","105"
"Saguache County, Colorado","0500000US08109","6730","3374","635","45231","225","394","08","109"
"San Miguel County, Colorado","0500000US08113","8110","3887","1146","66898","1356","1190","08","113"
"Sedgwick County, Colorado","0500000US08115","2306","1181","600","43875","110","104","08","115"
"Teller County, Colorado","0500000US08119","24981","12424","1107","61463","2104","1843","08","119"
"Washington County, Colorado","0500000US08121","4869","2287","765","51181","188","310","08","121"
"Yuma County, Colorado","0500000US08125","10013","4940","821","54393","509","392","08","125"
"New Castle County, Delaware","0500000US10003","558306","288028","1182","75275","37888","43499","10","003"
"Sussex County, Delaware","0500000US10005","230249","119120","1049","64905","13916","15490","10","005"
"Big Horn County, Montana","0500000US30003","13302","6705","669","48273","314","593","30","003"
"Blaine County, Montana","0500000US30005","6698","3417","525","45361","294","473","30","005"
"Carbon County, Montana","0500000US30009","10689","5258","787","61209","713","949","30","009"
"Carter County, Montana","0500000US30011","1305","615","651","42300","79","96","30","011"
"Chouteau County, Montana","0500000US30015","5731","2878","375","45707","443","485","30","015"
"Daniels County, Montana","0500000US30019","1705","794","509","56026","110","114","30","019"
"Dawson County, Montana","0500000US30021","8824","4145","751","51681","627","495","30","021"
"Fallon County, Montana","0500000US30025","2975","1514","766","69792","101","122","30","025"
"Fergus County, Montana","0500000US30027","11167","5453","720","47618","767","888","30","027"
"Gallatin County, Montana","0500000US30031","111401","53605","1131","70124","11935","11774","30","031"
"Garfield County, Montana","0500000US30033","1051","526","572","43750","51","69","30","033"
"Golden Valley County, Montana","0500000US30037","814","404","827","49028","49","54","30","037"
"Hill County, Montana","0500000US30041","16422","8235","633","50912","927","1161","30","041"
"Jefferson County, Montana","0500000US30043","12069","5924","834","71779","876","1256","30","043"
"Lake County, Montana","0500000US30047","30383","15393","744","52169","1849","2514","30","047"
"Lewis and Clark County, Montana","0500000US30049","68714","34705","863","66062","6500","6289","30","049"
"Lincoln County, Montana","0500000US30053","19845","10038","729","39820","961","1234","30","053"
"Putnam County, Florida","0500000US12107","73784","37496","742","40068","2322","2443","12","107"
"St. Johns County, Florida","0500000US12109","255410","131184","1355","83803","24647","25361","12","109"
"St. Lucie County, Florida","0500000US12111","320914","164089","1214","55237","16531","18384","12","111"
"Santa Rosa County, Florida","0500000US12113","179587","87931","1163","70663","10689","11363","12","113"
"Sarasota County, Florida","0500000US12115","427766","223798","1342","64644","34038","36997","12","115"
"Seminole County, Florida","0500000US12117","466695","241042","1323","70297","44000","45469","12","117"
"Sumter County, Florida","0500000US12119","129938","65220","935","59618","11735","9353","12","119"
"Suwannee County, Florida","0500000US12121","44290","21202","713","46280","1678","1146","12","121"
"Taylor County, Florida","0500000US12123","21709","9582","679","38295","586","487","12","123"
"Union County, Florida","0500000US12125","15282","5113","671","55139","417","368","12","125"
"Volusia County, Florida","0500000US12127","546107","280025","1097","52407","31523","33861","12","127"
"Wakulla County, Florida","0500000US12129","32855","14884","918","67480","1282","1478","12","129"
"Walton County, Florida","0500000US12131","71049","35198","1012","67390","4544","5836","12","131"
"Washington County, Florida","0500000US12133","25094","11536","686","37260","589","862","12","133"
"Adams County, Nebraska","0500000US31001","31541","15807","729","56007","1513","1701","31","001"
"Antelope County, Nebraska","0500000US31003","6315","3148","617","52569","285","280","31","003"
"Banner County, Nebraska","0500000US31007","645","325","-666666666","53864","33","52","31","007"
"Blaine County, Nebraska","0500000US31009","467","221","788","55268","19","31","31","009"
"Box Butte County, Nebraska","0500000US31013","10845","5354","688","61904","434","646","31","013"
"Boyd County, Nebraska","0500000US31015","1882","958","495","53846","78","108","31","015"
"Buffalo County, Nebraska","0500000US31019","49594","24852","797","63513","3008","3744","31","019"
"Burt County, Nebraska","0500000US31021","6503","3324","631","51961","363","450","31","021"
"Cass County, Nebraska","0500000US31025","26022","12874","855","73683","1540","1981","31","025"
"Cedar County, Nebraska","0500000US31027","8483","4189","674","64703","331","481","31","027"
"Cherry County, Nebraska","0500000US31031","5801","2881","707","55431","304","406","31","031"
"Cheyenne County, Nebraska","0500000US31033","9428","4729","804","52270","630","643","31","033"
"Colfax County, Nebraska","0500000US31037","10681","4595","692","64269","344","352","31","037"
"Custer County, Nebraska","0500000US31041","10788","5387","677","53891","623","737","31","041"
"Dakota County, Nebraska","0500000US31043","20124","10085","821","61227","507","820","31","043"
"Dawson County, Nebraska","0500000US31047","23638","11573","766","56731","1026","886","31","047"
"Deuel County, Nebraska","0500000US31049","1770","931","639","48958","89","113","31","049"
"Dodge County, Nebraska","0500000US31053","36565","18431","771","58439","1528","1519","31","053"
"Douglas County, Nebraska","0500000US31055","565739","286767","960","66600","45692","50341","31","055"
"Fillmore County, Nebraska","0500000US31059","5542","2807","568","62151","269","324","31","059"
"Franklin County, Nebraska","0500000US31061","2970","1496","529","50231","117","159","31","061"
"Furnas County, Nebraska","0500000US31065","4712","2381","686","53533","243","237","31","065"
"Gage County, Nebraska","0500000US31067","21548","10700","638","51812","974","1305","31","067"
"Garfield County, Nebraska","0500000US31071","2081","974","446","54659","169","207","31","071"
"Gosper County, Nebraska","0500000US31073","2001","955","673","65086","122","205","31","073"
"Greeley County, Nebraska","0500000US31077","2361","1183","587","46830","85","116","31","077"
"Hall County, Nebraska","0500000US31079","61338","30294","776","58595","2673","3008","31","079"
"Harlan County, Nebraska","0500000US31083","3380","1692","677","51534","228","223","31","083"
"Hayes County, Nebraska","0500000US31085","889","437","456","52396","70","42","31","085"
"Holt County, Nebraska","0500000US31089","10123","5025","661","60214","529","705","31","089"
"Hooker County, Nebraska","0500000US31091","741","367","533","48654","46","67","31","091"
"Jefferson County, Nebraska","0500000US31095","7102","3677","700","48981","359","375","31","095"
"Johnson County, Nebraska","0500000US31097","5118","2043","692","49382","238","253","31","097"
"Keith County, Nebraska","0500000US31101","8048","3948","668","52169","413","407","31","101"
"Keya Paha County, Nebraska","0500000US31103","875","417","786","55250","42","60","31","103"
"Polk County, Florida","0500000US12105","705735","359923","1014","51535","31372","34884","12","105"
"Knox County, Nebraska","0500000US31107","8400","4259","500","53653","324","475","31","107"
"Lancaster County, Nebraska","0500000US31109","315976","157372","873","62464","22727","26094","31","109"
"Logan County, Nebraska","0500000US31113","896","421","614","45990","33","91","31","113"
"Loup County, Nebraska","0500000US31115","690","325","713","46111","38","43","31","115"
"Madison County, Nebraska","0500000US31119","35023","17569","702","52334","1663","2101","31","119"
"Merrick County, Nebraska","0500000US31121","7826","3949","689","52254","258","444","31","121"
"Nance County, Nebraska","0500000US31125","3525","1777","654","53147","112","154","31","125"
"Nuckolls County, Nebraska","0500000US31129","4204","2126","518","52975","243","256","31","129"
"Otoe County, Nebraska","0500000US31131","15965","8098","746","64755","965","904","31","131"
"Barron County, Wisconsin","0500000US55005","45182","22431","742","52346","2026","2454","55","005"
"Brown County, Wisconsin","0500000US55009","262559","132341","820","64728","17524","19894","55","009"
"Buffalo County, Wisconsin","0500000US55011","13087","6443","771","58364","522","745","55","011"
"Calumet County, Wisconsin","0500000US55015","50005","24845","808","76065","3501","4220","55","015"
"Chippewa County, Wisconsin","0500000US55017","64175","30901","844","61215","3175","3850","55","017"
"Columbia County, Wisconsin","0500000US55021","57331","27873","834","69262","3125","3614","55","021"
"Crawford County, Wisconsin","0500000US55023","16155","7768","673","51218","704","857","55","023"
"Dodge County, Wisconsin","0500000US55027","87569","41823","830","62591","3292","4701","55","027"
"Door County, Wisconsin","0500000US55029","27621","13960","806","61765","2194","2779","55","029"
"Dunn County, Wisconsin","0500000US55033","45029","22451","822","59588","2361","2976","55","033"
"Eau Claire County, Wisconsin","0500000US55035","104132","52535","818","62508","6928","7652","55","035"
"Fond du Lac County, Wisconsin","0500000US55039","102654","51857","786","64147","5217","6040","55","039"
"Forest County, Wisconsin","0500000US55041","9003","4473","522","48394","356","340","55","041"
"Green County, Wisconsin","0500000US55045","36790","18486","753","66212","1878","2320","55","045"
"Green Lake County, Wisconsin","0500000US55047","18807","9313","731","57339","864","1069","55","047"
"Iron County, Wisconsin","0500000US55051","5679","2820","534","45588","373","364","55","051"
"Jackson County, Wisconsin","0500000US55053","20556","9525","704","55228","646","762","55","053"
"Juneau County, Wisconsin","0500000US55057","26603","12362","779","53928","1020","1009","55","057"
"Kenosha County, Wisconsin","0500000US55059","168998","85532","939","66595","9372","10865","55","059"
"La Crosse County, Wisconsin","0500000US55063","118168","60645","854","60307","7954","9269","55","063"
"Lafayette County, Wisconsin","0500000US55065","16682","8250","722","61070","653","888","55","065"
"Lincoln County, Wisconsin","0500000US55069","27687","13753","651","59183","1301","1374","55","069"
"Manitowoc County, Wisconsin","0500000US55071","78977","39576","679","58464","4077","4627","55","071"
"Marinette County, Wisconsin","0500000US55075","40312","20049","686","52385","1374","1909","55","075"
"Marquette County, Wisconsin","0500000US55077","15380","7528","720","53293","494","669","55","077"
"Milwaukee County, Wisconsin","0500000US55079","949180","489681","889","52260","56948","69405","55","079"
"Monroe County, Wisconsin","0500000US55081","46155","22601","822","60595","1929","2700","55","081"
"Oconto County, Wisconsin","0500000US55083","37870","18531","695","64528","1466","2101","55","083"
"Outagamie County, Wisconsin","0500000US55087","186829","93565","816","68441","12631","13884","55","087"
"Ozaukee County, Wisconsin","0500000US55089","89179","45202","951","84394","8774","10221","55","089"
"Pierce County, Wisconsin","0500000US55093","42336","21307","880","73873","2239","3027","55","093"
"Polk County, Wisconsin","0500000US55095","43549","21601","770","61814","2375","2587","55","095"
"Price County, Wisconsin","0500000US55099","13351","6478","711","49749","627","650","55","099"
"Racine County, Wisconsin","0500000US55101","195859","98776","874","62556","10330","12499","55","101"
"Rock County, Wisconsin","0500000US55105","162532","82489","860","59519","8264","9494","55","105"
"Rusk County, Wisconsin","0500000US55107","14074","7026","678","48961","497","719","55","107"
"Sauk County, Wisconsin","0500000US55111","64152","32232","812","62808","3526","3892","55","111"
"Sawyer County, Wisconsin","0500000US55113","16477","8027","600","52022","842","1151","55","113"
"Shawano County, Wisconsin","0500000US55115","40813","20435","656","57322","1501","1747","55","115"
"Sheboygan County, Wisconsin","0500000US55117","115152","57128","744","62101","6810","7566","55","117"
"Taylor County, Wisconsin","0500000US55119","20320","10044","658","52860","613","902","55","119"
"Trempealeau County, Wisconsin","0500000US55121","29525","14524","749","59606","1189","1510","55","121"
"Vernon County, Wisconsin","0500000US55123","30759","15242","718","54549","1379","1747","55","123"
"Vilas County, Wisconsin","0500000US55125","21923","10823","685","50039","1412","1690","55","125"
"Walworth County, Wisconsin","0500000US55127","103391","51828","899","66034","5850","7082","55","127"
"Washburn County, Wisconsin","0500000US55129","15726","7909","720","51711","923","1017","55","129"
"Washington County, Wisconsin","0500000US55131","135529","68279","925","80839","10257","11928","55","131"
"Waukesha County, Wisconsin","0500000US55133","402637","204475","1078","88985","39857","44743","55","133"
"Waupaca County, Wisconsin","0500000US55135","50997","24973","713","60106","2635","2965","55","135"
"Waushara County, Wisconsin","0500000US55137","24256","11445","690","54320","876","1134","55","137"
"Winnebago County, Wisconsin","0500000US55139","170924","84750","784","59947","10908","12862","55","139"
"Wood County, Wisconsin","0500000US55141","72892","37025","726","55684","2903","3806","55","141"
"Albany County, Wyoming","0500000US56001","38664","18756","818","51362","2986","3474","56","001"
"Big Horn County, Wyoming","0500000US56003","11809","5737","662","51237","468","603","56","003"
"Campbell County, Wyoming","0500000US56005","46958","22768","884","80887","1595","2396","56","005"
"Carbon County, Wyoming","0500000US56007","15073","6981","768","62423","845","788","56","007"
"Converse County, Wyoming","0500000US56009","13842","6688","738","73806","479","570","56","009"
"Crook County, Wyoming","0500000US56011","7502","3758","688","66898","492","505","56","011"
"Fremont County, Wyoming","0500000US56013","39711","19863","785","54291","1834","2204","56","013"
"McCone County, Montana","0500000US30055","1826","844","520","57045","76","94","30","055"
"Meagher County, Montana","0500000US30059","1795","841","581","46815","174","107","30","059"
"Mineral County, Montana","0500000US30061","4330","2047","606","48672","234","327","30","061"
"Musselshell County, Montana","0500000US30065","4682","2330","767","46328","152","249","30","065"
"Petroleum County, Montana","0500000US30069","464","223","478","40000","23","54","30","069"
"Phillips County, Montana","0500000US30071","4032","1981","470","46686","136","195","30","071"
"Powder River County, Montana","0500000US30075","1634","859","717","57755","101","103","30","075"
"Powell County, Montana","0500000US30077","6843","2542","651","50332","330","262","30","077"
"Prairie County, Montana","0500000US30079","1162","581","733","42350","58","87","30","079"
"Ravalli County, Montana","0500000US30081","43424","21882","790","55090","2692","3162","30","081"
"Richland County, Montana","0500000US30083","11097","5348","755","64158","376","656","30","083"
"Roosevelt County, Montana","0500000US30085","11091","5641","531","45458","405","498","30","085"
"Rosebud County, Montana","0500000US30087","9065","4527","590","57769","284","364","30","087"
"Sanders County, Montana","0500000US30089","11804","5706","634","42284","639","748","30","089"
"Sheridan County, Montana","0500000US30091","3389","1652","767","54135","205","213","30","091"
"Silver Bow County, Montana","0500000US30093","34895","17070","680","49359","2367","2350","30","093"
"Stillwater County, Montana","0500000US30095","9562","4756","800","67448","619","656","30","095"
"Sweet Grass County, Montana","0500000US30097","3676","1854","678","53790","150","279","30","097"
"Teton County, Montana","0500000US30099","6127","3116","814","56649","302","478","30","099"
"Toole County, Montana","0500000US30101","4812","2158","568","49725","278","300","30","101"
"Treasure County, Montana","0500000US30103","614","298","917","44671","58","67","30","103"
"Valley County, Montana","0500000US30105","7424","3671","586","51087","389","440","30","105"
"Wheatland County, Montana","0500000US30107","2138","1125","629","35265","109","123","30","107"
"Wibaux County, Montana","0500000US30109","1037","526","924","50972","85","51","30","109"
"Yellowstone County, Montana","0500000US30111","160390","81262","910","62630","11963","13039","30","111"
"Appling County, Georgia","0500000US13001","18428","9063","571","37924","278","311","13","001"
"Atkinson County, Georgia","0500000US13003","8311","4170","478","35703","117","183","13","003"
"Bacon County, Georgia","0500000US13005","11140","5666","534","36692","150","172","13","005"
"Baker County, Georgia","0500000US13007","3090","1542","532","34034","69","175","13","007"
"Banks County, Georgia","0500000US13011","18900","9397","713","50912","607","698","13","011"
"Barrow County, Georgia","0500000US13013","81294","41434","1020","62990","3216","3456","13","013"
"Ben Hill County, Georgia","0500000US13017","16889","8671","677","32077","284","580","13","017"
"Bibb County, Georgia","0500000US13021","153026","81148","834","41317","6157","7394","13","021"
"Bleckley County, Georgia","0500000US13023","12870","6795","624","46992","290","530","13","023"
"Brooks County, Georgia","0500000US13027","15548","8035","615","37516","684","634","13","027"
"Bryan County, Georgia","0500000US13029","38321","19346","1322","76121","2353","2708","13","029"
"Burke County, Georgia","0500000US13033","22567","12002","691","45699","575","884","13","033"
"Butts County, Georgia","0500000US13035","24463","11505","907","48282","554","798","13","035"
"Camden County, Georgia","0500000US13039","53960","26378","970","60594","2255","2705","13","039"
"Carroll County, Georgia","0500000US13045","118692","60967","901","59197","4638","6246","13","045"
"Catoosa County, Georgia","0500000US13047","67181","34834","767","58932","3381","3911","13","047"
"Chatham County, Georgia","0500000US13051","289649","150325","1115","57739","19081","21711","13","051"
"Chattahoochee County, Georgia","0500000US13053","10470","3691","1135","45700","450","430","13","053"
"Cherokee County, Georgia","0500000US13057","253780","128851","1304","84817","22653","22004","13","057"
"Clarke County, Georgia","0500000US13059","126952","66545","872","40363","7713","8413","13","059"
"Clayton County, Georgia","0500000US13063","287560","153306","1024","49460","8880","13709","13","063"
"Cobb County, Georgia","0500000US13067","756653","390224","1264","80830","76097","81399","13","067"
"Coffee County, Georgia","0500000US13069","43070","21042","624","42526","942","1217","13","069"
"Columbia County, Georgia","0500000US13073","154257","78768","1172","82251","10298","12178","13","073"
"Cook County, Georgia","0500000US13075","17217","8900","802","40943","518","552","13","075"
"Crawford County, Georgia","0500000US13079","12267","5667","685","47917","272","184","13","079"
"Crisp County, Georgia","0500000US13081","22509","11647","641","38272","615","537","13","081"
"Dawson County, Georgia","0500000US13085","25277","12501","1039","72260","1975","1969","13","085"
"DeKalb County, Georgia","0500000US13089","755287","398536","1224","65116","60580","72955","13","089"
"Dodge County, Georgia","0500000US13091","20725","9902","596","42211","598","954","13","091"
"Dougherty County, Georgia","0500000US13095","88696","47803","774","40947","3130","4043","13","095"
"Douglas County, Georgia","0500000US13097","145063","76031","1143","67651","7196","9528","13","097"
